condition_id,event_start,ts_ms,event_end_ms,up_best_ask,up_best_bid,down_best_ask,down_best_bid,up_ask_sz_1,down_ask_sz_1
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681653889,1785681900000,0.460000,0.450000,0.550000,0.540000,331.72,20.97
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681654389,1785681900000,0.460000,0.450000,0.550000,0.540000,333.39,17.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681654889,1785681900000,0.460000,0.450000,0.550000,0.540000,328,17.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681655389,1785681900000,0.460000,0.450000,0.550000,0.540000,322.99,17.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681655890,1785681900000,0.460000,0.450000,0.550000,0.540000,293.99,117.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681656389,1785681900000,0.460000,0.450000,0.550000,0.540000,293.99,107.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681656890,1785681900000,0.460000,0.450000,0.550000,0.540000,293.99,107.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681657390,1785681900000,0.460000,0.450000,0.550000,0.540000,298.99,117.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681657890,1785681900000,0.460000,0.450000,0.550000,0.540000,93.64,139.04
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681658388,1785681900000,0.460000,0.450000,0.550000,0.540000,10.44,112.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681658890,1785681900000,0.470000,0.460000,0.540000,0.530000,209.47,148.12
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681659388,1785681900000,0.460000,0.450000,0.550000,0.540000,397.49,7.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681659890,1785681900000,0.460000,0.450000,0.550000,0.540000,465.62,7.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681660388,1785681900000,0.460000,0.450000,0.550000,0.540000,249.5,53.95
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681660889,1785681900000,0.460000,0.450000,0.550000,0.540000,63.13,264.18
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681661390,1785681900000,0.460000,0.450000,0.550000,0.540000,73.13,264.18
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681661888,1785681900000,0.460000,0.450000,0.550000,0.540000,30.96,286.18
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681662389,1785681900000,0.460000,0.450000,0.550000,0.540000,35.96,323.01
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681662889,1785681900000,0.480000,0.470000,0.530000,0.520000,50,271.08
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681663389,1785681900000,0.480000,0.470000,0.530000,0.520000,50,265.46
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681663889,1785681900000,0.480000,0.470000,0.530000,0.520000,40.01,273.57
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681664389,1785681900000,0.480000,0.470000,0.530000,0.520000,40.84,242.13
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681664889,1785681900000,0.480000,0.470000,0.530000,0.520000,40.84,183.39
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681665389,1785681900000,0.480000,0.470000,0.530000,0.520000,17.84,231.39
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681665889,1785681900000,0.490000,0.480000,0.520000,0.510000,73.57,251.38
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681666390,1785681900000,0.490000,0.480000,0.520000,0.510000,63.57,229.83
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681666890,1785681900000,0.490000,0.480000,0.520000,0.510000,68.57,215.78
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681667388,1785681900000,0.490000,0.480000,0.520000,0.510000,68.57,230.96
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681667889,1785681900000,0.470000,0.460000,0.540000,0.530000,110.9,25.13
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681668390,1785681900000,0.470000,0.460000,0.540000,0.530000,135.12,35.13
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681668888,1785681900000,0.480000,0.470000,0.530000,0.520000,25.01,365.99
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681669389,1785681900000,0.490000,0.480000,0.520000,0.510000,3.58,187.14
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681669890,1785681900000,0.500000,0.490000,0.510000,0.500000,35,114.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681670389,1785681900000,0.480000,0.470000,0.530000,0.520000,153.37,160.29
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681670889,1785681900000,0.500000,0.480000,0.520000,0.500000,53.2,10
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681671389,1785681900000,0.490000,0.480000,0.520000,0.510000,13.24,78.12
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681671889,1785681900000,0.500000,0.490000,0.510000,0.500000,47,169.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681672390,1785681900000,0.500000,0.490000,0.510000,0.500000,42,205.64
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681672889,1785681900000,0.500000,0.490000,0.510000,0.500000,165.73,55
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681673389,1785681900000,0.500000,0.490000,0.510000,0.500000,252.96,51
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681673889,1785681900000,0.500000,0.490000,0.510000,0.500000,77.8,100.1
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681674390,1785681900000,0.500000,0.490000,0.510000,0.500000,127.8,90.29
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681674888,1785681900000,0.480000,0.470000,0.530000,0.520000,227.59,181.94
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681675389,1785681900000,0.480000,0.470000,0.530000,0.520000,114.57,277.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681675890,1785681900000,0.480000,0.470000,0.530000,0.520000,77.32,405.33
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681676389,1785681900000,0.480000,0.470000,0.530000,0.520000,5,357.71
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681676890,1785681900000,0.610000,0.600000,0.400000,0.390000,15.42,71
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681677390,1785681900000,0.600000,0.590000,0.410000,0.400000,218.52,8.14
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681677890,1785681900000,0.550000,0.540000,0.460000,0.450000,15,557.4
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681678390,1785681900000,0.550000,0.540000,0.460000,0.450000,28.74,568.28
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681678889,1785681900000,0.560000,0.540000,0.460000,0.440000,1.93,724.53
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681679390,1785681900000,0.560000,0.550000,0.450000,0.440000,46.08,403.79
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681679889,1785681900000,0.560000,0.550000,0.450000,0.440000,15,453.12
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681680389,1785681900000,0.570000,0.560000,0.440000,0.430000,8.94,113.12
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681680889,1785681900000,0.570000,0.560000,0.440000,0.430000,18.72,491.36
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681681390,1785681900000,0.570000,0.560000,0.440000,0.430000,7.72,491.36
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681681889,1785681900000,0.590000,0.580000,0.420000,0.410000,52.06,261.98
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681682389,1785681900000,0.590000,0.580000,0.420000,0.410000,33.47,309.59
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681682890,1785681900000,0.590000,0.580000,0.420000,0.410000,48.47,170.54
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681683390,1785681900000,0.590000,0.580000,0.420000,0.410000,43.47,170.54
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681683889,1785681900000,0.600000,0.590000,0.410000,0.400000,93.5,20
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681684391,1785681900000,0.600000,0.590000,0.410000,0.400000,183.77,35.24
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681684888,1785681900000,0.600000,0.590000,0.410000,0.400000,228.6,67.54
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681685389,1785681900000,0.590000,0.580000,0.420000,0.410000,206.99,5
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681685890,1785681900000,0.590000,0.580000,0.420000,0.410000,104.87,15
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681686389,1785681900000,0.570000,0.560000,0.440000,0.430000,43.78,30
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681686889,1785681900000,0.570000,0.560000,0.440000,0.430000,43.78,30
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681687390,1785681900000,0.570000,0.560000,0.440000,0.430000,98.78,30
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681687889,1785681900000,0.570000,0.560000,0.440000,0.430000,97.02,25
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681688390,1785681900000,0.580000,0.570000,0.430000,0.420000,25.67,422.52
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681688888,1785681900000,0.600000,0.590000,0.410000,0.400000,98.14,144.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681689388,1785681900000,0.600000,0.590000,0.410000,0.400000,105.14,192.05
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681689889,1785681900000,0.600000,0.590000,0.410000,0.400000,105.14,192.05
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681690389,1785681900000,0.600000,0.590000,0.410000,0.400000,110.14,192.05
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681690889,1785681900000,0.600000,0.590000,0.410000,0.400000,88.47,211.05
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681691389,1785681900000,0.610000,0.600000,0.400000,0.390000,61.81,2126.5
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681691889,1785681900000,0.610000,0.600000,0.400000,0.390000,73.61,2125.98
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681692390,1785681900000,0.610000,0.600000,0.400000,0.390000,70.33,2093.48
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681692889,1785681900000,0.610000,0.600000,0.400000,0.390000,22,2124.31
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681693389,1785681900000,0.670000,0.660000,0.340000,0.330000,23.7,200.59
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681693890,1785681900000,0.670000,0.660000,0.340000,0.330000,37.42,210.09
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681694389,1785681900000,0.670000,0.660000,0.340000,0.330000,512.07,43
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681694890,1785681900000,0.610000,0.600000,0.400000,0.390000,208.7,1581.57
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681695389,1785681900000,0.610000,0.600000,0.400000,0.390000,43.26,1519.69
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681695889,1785681900000,0.640000,0.630000,0.370000,0.360000,17.13,458.73
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681696391,1785681900000,0.650000,0.640000,0.360000,0.350000,79.98,213.36
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681696888,1785681900000,0.650000,0.640000,0.360000,0.350000,64.98,242.53
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681697389,1785681900000,0.650000,0.640000,0.360000,0.350000,64.98,62.52
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681697890,1785681900000,0.650000,0.640000,0.360000,0.350000,79.79,103.86
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681698388,1785681900000,0.650000,0.640000,0.360000,0.350000,92.31,100.52
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681698890,1785681900000,0.640000,0.630000,0.370000,0.360000,66.07,152.66
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681699388,1785681900000,0.620000,0.600000,0.400000,0.380000,83.12,1160.26
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681699889,1785681900000,0.610000,0.600000,0.400000,0.390000,248.33,636.22
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681700389,1785681900000,0.610000,0.600000,0.400000,0.390000,563.53,242.28
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681700890,1785681900000,0.610000,0.600000,0.400000,0.390000,516.61,126.43
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681701390,1785681900000,0.610000,0.600000,0.400000,0.390000,485.62,118.93
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681701888,1785681900000,0.610000,0.600000,0.400000,0.390000,507.7,111.43
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681702390,1785681900000,0.610000,0.600000,0.400000,0.390000,532.42,22.75
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681702888,1785681900000,0.600000,0.590000,0.410000,0.400000,240.94,94.11
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681703389,1785681900000,0.600000,0.590000,0.410000,0.400000,256.74,83.11
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681703890,1785681900000,0.600000,0.590000,0.410000,0.400000,134.23,80.67
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681704389,1785681900000,0.600000,0.590000,0.410000,0.400000,133.49,80.67
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681704888,1785681900000,0.600000,0.590000,0.410000,0.400000,69.64,85.67
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681705389,1785681900000,0.600000,0.590000,0.410000,0.400000,76.84,74.91
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681705889,1785681900000,0.590000,0.580000,0.420000,0.410000,464,2.04
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681706389,1785681900000,0.550000,0.540000,0.460000,0.450000,17.46,402.27
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681706889,1785681900000,0.550000,0.540000,0.460000,0.450000,16.52,402.27
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681707389,1785681900000,0.560000,0.550000,0.450000,0.440000,22.6,268.5
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681707889,1785681900000,0.560000,0.550000,0.450000,0.440000,27.6,419.91
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681708389,1785681900000,0.560000,0.550000,0.450000,0.440000,27.6,369.19
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681708889,1785681900000,0.570000,0.560000,0.440000,0.430000,27,65
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681709389,1785681900000,0.570000,0.560000,0.440000,0.430000,68.8,45.9
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681709889,1785681900000,0.580000,0.570000,0.430000,0.420000,121.56,40
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681710389,1785681900000,0.580000,0.570000,0.430000,0.420000,161,40
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681710889,1785681900000,0.580000,0.570000,0.430000,0.420000,180,5.11
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681711389,1785681900000,0.570000,0.560000,0.440000,0.430000,324.85,41.25
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681711889,1785681900000,0.600000,0.590000,0.410000,0.400000,30.64,44.43
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681712390,1785681900000,0.540000,0.530000,0.470000,0.460000,10,410.95
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681712889,1785681900000,0.580000,0.570000,0.430000,0.420000,23.77,193.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681713389,1785681900000,0.580000,0.570000,0.430000,0.420000,42.66,248.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681713890,1785681900000,0.590000,0.580000,0.420000,0.410000,17,283.32
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681714388,1785681900000,0.590000,0.580000,0.420000,0.410000,17,283.32
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681714889,1785681900000,0.590000,0.580000,0.420000,0.410000,3.52,277.32
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681715390,1785681900000,0.600000,0.590000,0.410000,0.400000,77.7,333.37
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681715888,1785681900000,0.600000,0.590000,0.410000,0.400000,46.03,481.34
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681716389,1785681900000,0.600000,0.590000,0.410000,0.400000,46.03,373.97
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681716889,1785681900000,0.600000,0.590000,0.410000,0.400000,46.03,214.97
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681717390,1785681900000,0.590000,0.580000,0.420000,0.410000,236.37,51.99
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681717889,1785681900000,0.590000,0.580000,0.420000,0.410000,246.37,51.99
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681718388,1785681900000,0.590000,0.580000,0.420000,0.410000,236.37,41.91
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681718889,1785681900000,0.590000,0.580000,0.420000,0.410000,236.37,41.91
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681719389,1785681900000,0.590000,0.580000,0.420000,0.410000,230.37,41.91
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681719889,1785681900000,0.570000,0.560000,0.440000,0.430000,210.48,15
0xe213e704c61f9373b70c6b5b011630a7c05987e1cb1eae6dc4bc04f75961c0a0,2026-08-02NDH24:40:00Z,1785681720389,1785681900000,0.570000,0.560000,0.440000,0.430000,261.19,26.35
