day,event_start,side,ask,canonical_win,pnl_hold,pnl_lead_bid45_delay0,pnl_lead_bid45_delay0p5,pnl_lead_bid45_delay1,pnl_lead_bid45_delay2,pnl_lead_bid45_delay3,pnl_lead_bid45_delay5,pnl_lead_bid40_delay0,pnl_lead_bid40_delay0p5,pnl_lead_bid40_delay1,pnl_lead_bid40_delay2,pnl_lead_bid40_delay3,pnl_lead_bid40_delay5,signal_secs_lead_bid45_delay0,signal_secs_lead_bid45_delay0p5,signal_secs_lead_bid45_delay1,signal_secs_lead_bid45_delay2,signal_secs_lead_bid45_delay3,signal_secs_lead_bid45_delay5,signal_secs_lead_bid40_delay0,signal_secs_lead_bid40_delay0p5,signal_secs_lead_bid40_delay1,signal_secs_lead_bid40_delay2,signal_secs_lead_bid40_delay3,signal_secs_lead_bid40_delay5,exit_secs_lead_bid45_delay0,exit_secs_lead_bid45_delay0p5,exit_secs_lead_bid45_delay1,exit_secs_lead_bid45_delay2,exit_secs_lead_bid45_delay3,exit_secs_lead_bid45_delay5,exit_secs_lead_bid40_delay0,exit_secs_lead_bid40_delay0p5,exit_secs_lead_bid40_delay1,exit_secs_lead_bid40_delay2,exit_secs_lead_bid40_delay3,exit_secs_lead_bid40_delay5
2026-04-27,2026-04-27T12:45:00.000Z,1,0.770,1,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:00:00.000Z,-1,0.680,1,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:05:00.000Z,1,0.700,1,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:10:00.000Z,-1,0.820,1,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:15:00.000Z,1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:30:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T13:40:00.000Z,-1,0.650,0,-10.2450,-4.0458,-5.4062,-5.4062,-5.5563,-2.3594,2.2114,-5.2559,-5.4062,-5.4062,-5.5563,-2.2048,0.4563,21.5,21.5,21.5,21.5,21.5,21.5,21.0,21.0,21.0,21.0,21.0,21.0,21.5,20.5,20.5,19.5,18.5,16.5,21.0,20.5,20.0,19.0,18.0,16.0
2026-04-27,2026-04-27T13:50:00.000Z,1,0.740,1,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,3.2639,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T14:00:00.000Z,-1,0.770,1,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T14:20:00.000Z,-1,0.800,0,-10.1400,-7.1791,-7.1791,-7.0583,-7.0583,-7.2996,-6.6952,-7.1791,-7.1791,-7.0583,-7.0583,-7.2996,-6.6952,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.0,10.5,9.5,8.5,6.5,11.5,11.0,10.5,9.5,8.5,6.5
2026-04-27,2026-04-27T14:30:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T14:40:00.000Z,1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T14:45:00.000Z,1,0.760,1,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T15:35:00.000Z,-1,0.750,1,3.0917,-5.7207,-5.7207,-5.4592,-5.1970,-7.2736,-5.8511,-5.7207,-5.7207,-5.4592,-5.1970,-7.2736,-5.8511,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.5,16.0,15.0,14.0,12.0,17.0,16.5,16.0,15.0,14.0,12.0
2026-04-27,2026-04-27T15:40:00.000Z,-1,0.530,0,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,-10.3290,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T15:50:00.000Z,1,0.650,1,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T16:10:00.000Z,1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T16:25:00.000Z,1,0.730,1,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T16:30:00.000Z,1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T16:45:00.000Z,1,0.900,1,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T17:10:00.000Z,1,0.800,1,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T17:15:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T17:40:00.000Z,1,0.730,1,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T18:20:00.000Z,1,0.550,1,7.7759,-3.5269,-2.8088,-3.5269,-2.9887,-2.8088,-2.6286,-3.5269,-2.8088,-3.5269,-2.9887,-2.8088,-2.6286,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.5,26.0,25.5,24.5,23.5,21.5,26.5,26.0,25.5,24.5,23.5,21.5
2026-04-27,2026-04-27T18:35:00.000Z,1,0.870,0,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,-10.0910,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T18:40:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T18:55:00.000Z,-1,0.830,1,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T19:00:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T19:05:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T19:35:00.000Z,1,0.640,1,5.2949,-7.4516,-7.7501,-8.0477,-8.3445,-8.7879,-8.3445,-7.4516,-7.7501,-8.0477,-8.3445,-8.7879,-8.3445,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.0,19.5,18.5,17.5,15.5,20.5,20.0,19.5,18.5,17.5,15.5
2026-04-27,2026-04-27T19:45:00.000Z,1,0.900,1,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T19:55:00.000Z,-1,0.890,0,-10.0770,-9.0242,-9.0242,-9.0242,-9.2360,-9.3417,-9.7628,-9.0242,-9.0242,-9.0242,-9.2360,-9.3417,-9.7628,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.0,10.5,9.5,8.5,6.5,11.5,11.0,10.5,9.5,8.5,6.5
2026-04-27,2026-04-27T20:05:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:10:00.000Z,-1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:25:00.000Z,1,0.750,1,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:30:00.000Z,1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:35:00.000Z,1,0.620,0,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,-10.2660,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
2026-04-27,2026-04-27T20:40:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:45:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T20:55:00.000Z,1,0.800,1,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T21:05:00.000Z,-1,0.690,0,-10.2170,-8.9957,-10.0821,-9.2686,-8.5850,-9.8117,-9.8117,-8.9957,-10.0821,-9.2686,-8.5850,-9.8117,-9.8117,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.5,7.0,6.5,5.5,3.5,8.5,7.5,7.0,6.5,5.5,3.5
2026-04-27,2026-04-27T21:10:00.000Z,-1,0.780,1,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T21:15:00.000Z,1,0.800,0,-10.1400,-8.2576,-9.4394,-10.1400,-10.1400,-10.1400,-10.1400,-8.2576,-9.4394,-10.1400,-10.1400,-10.1400,-10.1400,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,,,,,2.5,2.0,,,,
2026-04-27,2026-04-27T21:20:00.000Z,1,0.650,0,-10.2450,-8.6581,-8.6581,-9.8148,-9.9584,-10.1018,-10.2450,-8.6581,-8.6581,-9.8148,-9.9584,-10.1018,-10.2450,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,3.0,2.0,,5.0,4.5,4.0,3.0,2.0,
2026-04-27,2026-04-27T21:40:00.000Z,-1,0.900,1,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T21:55:00.000Z,-1,0.830,1,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T22:00:00.000Z,1,0.830,1,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T22:15:00.000Z,1,0.790,0,-10.1470,-9.5562,-10.0292,-10.0292,-10.0292,-10.1470,-10.1470,-9.5562,-10.0292,-10.0292,-10.0292,-10.1470,-10.1470,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,3.5,2.5,,,4.5,4.0,3.5,2.5,,
2026-04-27,2026-04-27T22:20:00.000Z,1,0.600,1,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,6.3033,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T22:25:00.000Z,-1,0.940,0,-10.0420,-9.5455,-9.4457,-9.4457,-9.3458,-9.7445,-9.7445,-9.5455,-9.4457,-9.4457,-9.3458,-9.7445,-9.7445,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,18.5,18.0,17.5,16.5,14.5,19.5,18.5,18.0,17.5,16.5,14.5
2026-04-27,2026-04-27T22:30:00.000Z,1,0.850,0,-10.1050,-9.9955,-9.7760,-9.5559,-9.9955,-10.1050,-10.1050,-9.9955,-9.7760,-9.5559,-9.9955,-10.1050,-10.1050,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,3.5,2.5,,,4.5,4.0,3.5,2.5,,
2026-04-27,2026-04-27T22:50:00.000Z,1,0.860,1,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T22:55:00.000Z,-1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T23:00:00.000Z,-1,0.630,1,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,5.5347,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T23:10:00.000Z,1,0.770,1,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,2026-04-27T23:25:00.000Z,-1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T00:50:00.000Z,-1,0.710,1,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T00:55:00.000Z,-1,0.550,1,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T01:05:00.000Z,-1,0.900,1,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T01:10:00.000Z,1,0.560,0,-10.3080,-7.7888,-7.7888,-7.2782,-7.1075,-7.7888,-6.7654,-7.7888,-7.7888,-7.2782,-7.1075,-7.7888,-6.7654,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,22.8,22.3,21.2,20.2,18.2,23.3,22.8,22.3,21.2,20.2,18.2
2026-04-28,2026-04-28T01:45:00.000Z,1,0.760,1,2.9241,-5.1259,-4.8661,-2.6276,-2.6276,-2.3608,-2.2271,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,15.0,14.5,14.0,13.0,12.0,10.0,,,,,,
2026-04-28,2026-04-28T01:50:00.000Z,-1,0.510,0,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,-10.3430,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
2026-04-28,2026-04-28T01:55:00.000Z,-1,0.670,1,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T02:10:00.000Z,1,0.700,1,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T02:20:00.000Z,-1,0.660,1,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,4.8378,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T02:40:00.000Z,1,0.790,0,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,-10.1470,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,
2026-04-28,2026-04-28T02:45:00.000Z,-1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:10:00.000Z,-1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:25:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:40:00.000Z,-1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:45:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:50:00.000Z,-1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T03:55:00.000Z,1,0.780,1,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T04:35:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T04:40:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T04:50:00.000Z,-1,0.780,1,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T05:05:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T05:10:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T05:15:00.000Z,-1,0.730,0,-10.1890,-7.6027,-7.6027,-7.7338,-9.6779,-9.8059,-10.0615,-7.6027,-7.6027,-7.7338,-9.6779,-9.8059,-10.0615,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.0,5.0,4.0,2.0,7.0,6.5,6.0,5.0,4.0,2.0
2026-04-28,2026-04-28T05:25:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T05:30:00.000Z,-1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T05:55:00.000Z,1,0.670,0,-10.2310,-8.8325,-8.8325,-8.8325,-8.8325,-8.5503,-8.8325,-8.8325,-8.8325,-8.8325,-8.8325,-8.5503,-8.8325,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.0,18.5,17.5,16.5,14.5,19.5,19.0,18.5,17.5,16.5,14.5
2026-04-28,2026-04-28T06:05:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T06:10:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T06:30:00.000Z,-1,0.820,0,-10.1260,-9.3279,-9.2132,-9.2132,-9.2132,-9.5568,-9.5568,-9.3279,-9.2132,-9.2132,-9.2132,-9.5568,-9.5568,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.5,17.0,16.0,15.0,13.0,18.0,17.5,17.0,16.0,15.0,13.0
2026-04-28,2026-04-28T06:50:00.000Z,1,0.860,1,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T06:55:00.000Z,1,0.780,0,-10.1540,-5.4936,-5.2412,-3.4538,-3.8398,-4.6069,-7.7335,-5.4936,-5.2412,-3.4538,-3.8398,-4.6069,-7.7335,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.0,15.5,14.5,13.5,11.5,16.5,16.0,15.5,14.5,13.5,11.5
2026-04-28,2026-04-28T07:25:00.000Z,-1,0.680,0,-10.2240,-4.7336,-6.3139,-7.0240,-4.2983,-5.5987,-5.7421,-4.7336,-6.3139,-7.0240,-4.2983,-5.5987,-5.7421,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.0,16.5,15.5,14.5,12.5,17.5,17.0,16.5,15.5,14.5,12.5
2026-04-28,2026-04-28T07:40:00.000Z,1,0.620,1,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,5.7824,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T08:05:00.000Z,-1,0.630,0,-10.2590,-9.0709,-9.0709,-9.0709,-8.0197,-8.9214,-9.5181,-9.0709,-9.0709,-9.0709,-8.0197,-8.9214,-9.5181,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.0,17.5,16.5,15.5,13.5,18.5,18.0,17.5,16.5,15.5,13.5
2026-04-28,2026-04-28T08:10:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T08:15:00.000Z,1,0.810,1,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T08:20:00.000Z,-1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-28,2026-04-28T08:45:00.000Z,-1,0.590,1,6.5774,-3.7921,-3.7921,-3.6248,-3.6248,-3.6248,-4.4587,-4.4587,-4.2924,-4.4587,-3.7921,-4.7905,-6.9245,24.5,24.5,24.5,24.5,24.5,24.5,19.5,19.5,19.5,19.5,19.5,19.5,24.5,24.0,23.5,22.5,21.5,19.5,19.5,19.0,18.5,17.5,16.5,14.5
