day,event_start,side,entry_ask,canonical_win,signal_seconds_left,pnl_hold,pnl_exit_delay0,pnl_reverse65_delay0,pnl_reverse68_delay0,pnl_reverse70_delay0,pnl_reverse72_delay0,pnl_reverse78_delay0,pnl_reverse101_delay0,pnl_exit_delay0p5,pnl_reverse65_delay0p5,pnl_reverse68_delay0p5,pnl_reverse70_delay0p5,pnl_reverse72_delay0p5,pnl_reverse78_delay0p5,pnl_reverse101_delay0p5,pnl_exit_delay1,pnl_reverse65_delay1,pnl_reverse68_delay1,pnl_reverse70_delay1,pnl_reverse72_delay1,pnl_reverse78_delay1,pnl_reverse101_delay1,pnl_exit_delay2,pnl_reverse65_delay2,pnl_reverse68_delay2,pnl_reverse70_delay2,pnl_reverse72_delay2,pnl_reverse78_delay2,pnl_reverse101_delay2,reversed_hold,reversed_exit_delay0,reversed_reverse65_delay0,reversed_reverse68_delay0,reversed_reverse70_delay0,reversed_reverse72_delay0,reversed_reverse78_delay0,reversed_reverse101_delay0,reversed_exit_delay0p5,reversed_reverse65_delay0p5,reversed_reverse68_delay0p5,reversed_reverse70_delay0p5,reversed_reverse72_delay0p5,reversed_reverse78_delay0p5,reversed_reverse101_delay0p5,reversed_exit_delay1,reversed_reverse65_delay1,reversed_reverse68_delay1,reversed_reverse70_delay1,reversed_reverse72_delay1,reversed_reverse78_delay1,reversed_reverse101_delay1,reversed_exit_delay2,reversed_reverse65_delay2,reversed_reverse68_delay2,reversed_reverse70_delay2,reversed_reverse72_delay2,reversed_reverse78_delay2,reversed_reverse101_delay2
2026-07-06,2026-07-06T15:35:00.000Z,1,0.5500,1,,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T15:45:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T15:55:00.000Z,1,0.7900,1,,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T16:35:00.000Z,1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T16:55:00.000Z,-1,0.5500,0,15.5,-10.3150,-6.1835,-6.1835,-6.1835,-6.1835,-6.1835,-4.9075,-4.9075,-6.7080,-6.7080,-6.7080,-6.7080,-6.7080,-6.7080,-5.7733,-6.8823,-6.8823,-6.8823,-6.8823,-6.8823,-6.8823,-6.0468,-6.1989,-6.1989,-6.1989,-6.1989,-6.1989,-4.9277,-4.9277,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-07-06,2026-07-06T17:15:00.000Z,1,0.7526,1,,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,3.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T17:20:00.000Z,-1,0.5700,1,,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T17:45:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T17:55:00.000Z,-1,0.8300,1,,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T18:10:00.000Z,1,0.8800,1,,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T18:30:00.000Z,-1,0.8700,1,,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T18:45:00.000Z,-1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T18:50:00.000Z,1,0.7400,0,19.0,-10.1820,-7.5011,-7.5011,-7.5011,-7.5011,-7.5011,-7.5011,-6.8064,-7.3714,-7.3714,-7.3714,-7.3714,-7.3714,-7.3714,-6.5977,-7.3714,-7.3714,-7.3714,-7.3714,-7.3714,-7.3714,-6.5977,-7.8892,-7.8892,-7.8892,-7.8892,-7.8892,-7.8892,-7.4007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-07-06,2026-07-06T19:05:00.000Z,1,0.9300,1,,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T19:35:00.000Z,-1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T19:50:00.000Z,-1,0.5700,1,,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T20:05:00.000Z,1,0.5700,0,,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,-10.3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T20:10:00.000Z,1,0.8500,1,,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T20:15:00.000Z,1,0.8254,1,,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,1.9453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T21:00:00.000Z,1,0.7500,0,13.0,-10.1750,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.4779,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.4779,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.6736,-8.4779,-8.7997,-8.7997,-8.7997,-8.7997,-8.7997,-8.7997,-8.6380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-07-06,2026-07-06T21:25:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T21:40:00.000Z,1,0.5700,1,,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T21:45:00.000Z,-1,0.7000,0,23.5,-10.2100,-8.2761,-8.2761,-8.2761,-8.2761,-8.2761,-8.2761,-7.9468,-9.1407,-9.1407,-9.1407,-9.1407,-9.1407,-9.1407,-9.0540,-9.4093,-9.4093,-9.4093,-9.4093,-9.4093,-9.4093,-9.3627,-8.4660,-8.4660,-8.4660,-8.4660,-8.4660,-8.4660,-8.2160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-07-06,2026-07-06T21:55:00.000Z,-1,0.7800,0,25.5,-10.1540,-7.1370,-7.1370,-7.1370,-7.1370,-7.1370,-6.1525,-6.1525,-7.2408,-7.2408,-7.2408,-7.2408,-7.2408,-6.3410,-6.3410,-7.6106,-7.6106,-7.6106,-7.6106,-7.6106,-7.6106,-6.9515,-9.0737,-9.0737,-9.0737,-9.0737,-9.0737,-9.0737,-8.9731,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-07-06,2026-07-06T22:05:00.000Z,-1,0.7700,1,,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T22:10:00.000Z,1,0.9400,1,,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T22:30:00.000Z,-1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T22:45:00.000Z,1,0.9300,1,,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T23:05:00.000Z,-1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T23:35:00.000Z,-1,0.6700,1,,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T23:40:00.000Z,-1,0.6500,1,,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T23:45:00.000Z,1,0.6400,1,,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,5.2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-06,2026-07-06T23:50:00.000Z,1,0.5500,1,,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T00:10:00.000Z,-1,0.8300,1,,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T00:25:00.000Z,1,0.8800,1,,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T01:10:00.000Z,1,0.5274,0,5.0,-10.4778,-8.6759,-8.6759,-8.6759,-8.6759,-8.6759,-8.6759,-8.4864,-8.1301,-8.1301,-8.1301,-8.1301,-8.1301,-8.1301,-7.7936,-8.1301,-8.1301,-8.1301,-8.1301,-8.1301,-8.1301,-7.7936,-9.5802,-9.5802,-9.5802,-9.5802,-9.5802,-9.5802,-9.5381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2026-07-07,2026-07-07T01:30:00.000Z,1,0.9100,0,,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,-10.0630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T02:55:00.000Z,-1,0.7300,1,,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T03:00:00.000Z,1,0.7600,1,,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,2.9241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T03:10:00.000Z,-1,0.9254,1,,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0.7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T03:35:00.000Z,-1,0.5900,1,,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T03:50:00.000Z,1,0.8600,0,,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,-10.0980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T03:55:00.000Z,1,0.6900,1,,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:00:00.000Z,-1,0.9200,1,,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:05:00.000Z,1,0.8200,1,,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:10:00.000Z,1,0.8100,0,,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,-10.1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:15:00.000Z,-1,0.8600,1,,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:20:00.000Z,1,0.7100,1,,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,3.8111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:50:00.000Z,1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T04:55:00.000Z,1,0.6314,1,,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,5.6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T05:40:00.000Z,-1,0.5400,1,,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,8.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T05:45:00.000Z,-1,0.9000,1,,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T06:00:00.000Z,-1,0.9100,1,,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-07,2026-07-07T06:15:00.000Z,1,0.8200,1,,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
